"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding"
000000620102_G,"","Bf. Tonndorf",,"53.586270288616","10.122177646505",0,000000062028,
000000620103_G,"","Bf. Tonndorf",,"53.586516858428","10.122712723047",0,000000062028,
000000920045_G,"","Glashütte, Markt",,"53.688155125527","10.036529486476",0,000000092021,
780004311501,"","Estebrügge, Wetternweg",,"53.512609920391","9.725621727666",0,000000043115,
780004570501,"","Pippensen, Heimbrucher Straße 2",,"53.436322396747","9.692705854355",0,000000045706,
780005120301,"","Mienenbüttel, Am Holz",,"53.375498028556","9.791264271895",0,000000051203,
780005120402,"","Mienenbüttel, Bei der Lehmkuhle",,"53.372936947151","9.795348659227",0,000000051204,
780005120501,"","Mienenbüttel, Schlepelsberg",,"53.369678385501","9.802920065463",0,000000051206,
780007160901,"","Weihe, Seevestraße",,"53.281479563087","9.913442449372",0,000000071609,
780007250401,"","Wintermoor, Lange Straße",,"53.185684181368","9.825790170442",0,750000072504,
780007390102,"","Hemsen, Mitte",,"53.073848464414","9.808383244296",0,000000073901,
780007410101,"","Wolterdingen, Kirche",,"53.031412250850","9.831155370676",0,000000074101,
780007420101,"","Soltau, Wilhelmstraße",,"52.986767436489","9.841644197663",0,000000074201,
780025012701,"","Lüneburg, Konrad-Adenauer-Straße (Ost)",,"53.231221316000","10.445364084843",0,000000050127,
780084430601,"","Meckelfeld, Mattenmoorstraße",,"53.421120316357","10.025762038098",0,000000043048,
780084430602,"","Meckelfeld, Mattenmoorstraße",,"53.421254038597","10.025885597897",0,000000043048,
000000037006,"","Quickborn-Heide, Friedrichsgaber Straße (West)",,"53.751699347201","9.932564448752",1,,
000000036100,"","Harksheide, Schützenwall",,"53.707928061641","10.022310465979",1,,
000000047704,"","Ochtmannsbruch, Siedlung (Wendeplatz)",,"53.344749817301","9.709853021129",1,,
000000043115,"","Estebrügge, Wetternweg",,"53.512600386618","9.725712010833",1,,
000000045706,"","Pippensen, Heimbrucher Straße 2",,"53.436367493994","9.692676493774",1,,
000000051203,"","Mienenbüttel, Am Holz",,"53.375452707827","9.791323534967",1,,
000000051206,"","Mienenbüttel, Schlepelsberg",,"53.369540194325","9.802091151143",1,,
000000071609,"","Weihe, Seevestraße",,"53.281461594556","9.913442065924",1,,
000000050127,"","Lüneburg, Konrad-Adenauer-Straße (Ost)",,"53.231266229108","10.445365598440",1,,
000000030370,"","Palstek",,"53.533776353018","9.851314870933",1,,
000000043951,"","Neue Bullerrinne",,"53.530745369001","9.847936226842",1,,
000000099865,"","Hohenfelde(Kreis Steinburg), Siedlung",,"53.842317672579","9.624740204454",1,,
900000656781,"","Kellinghusen, Quarnstedter Straße",,"53.949671831931","9.734793603752",0,600000065678,
600000065678,"","Kellinghusen, Quarnstedter Straße",,"53.949671831931","9.734793603752",1,,
000000051204,"","Mienenbüttel, Bei der Lehmkuhle",,"53.373081498980","9.795231153405",1,,
000000065361,"","Quarnstedt, Meierei",,"53.955481590772","9.783613234719",1,,
000000065362,"","Quarnstedt (Mitte)",,"53.953803087791","9.784739453669",1,,
000000065363,"","Quarnstedt, Schmidsbarg",,"53.948578539126","9.784047269642",1,,
000000065364,"","Quarnstedt, Schulstraße",,"53.950803679676","9.788628188643",1,,
000000977181,"","Bevern, Gemeindehaus",,"53.755234574680","9.771584835493",0,000000097718,
000000977182,"","Bevern, Gemeindehaus",,"53.755123835563","9.770642814779",0,000000097718,
000000998201,"","A Barmstedt Brunnenstraße",,"53.791717587911","9.762497711661",0,000000099820,
000000998203,"","A Barmstedt Brunnenstraße",,"53.791822971635","9.761467769322",0,000000099820,
000000998211,"","Barmstedt, Kleine Gärtnerstraße",,"53.788410567218","9.762589420708",0,000000099821,
000000998221,"","Barmstedt, Erlengrund",,"53.793765295731","9.765448492001",0,000000099822,
000000998241,"","Barmstedt, Baumschulenweg",,"53.795689084790","9.755376511743",0,000000099824,
000000998242,"","Barmstedt, Baumschulenweg",,"53.796017475264","9.754593273754",0,000000099824,
000000998251,"","Lutzhorn, Wendlohe",,"53.821348263229","9.795881256166",0,000000099825,
000000998252,"","Lutzhorn, Wendlohe",,"53.821239752732","9.795985493154",0,000000099825,
000000998261,"","Lutzhorn, Im Dorf/Reihe",,"53.827236767275","9.783083867327",0,000000099826,
000000998262,"","Lutzhorn, Im Dorf/Reihe",,"53.827264115321","9.783023629116",0,000000099826,
000000998271,"","Lutzhorn, Schule",,"53.825430756991","9.776185858768",0,000000099827,
000000998272,"","Lutzhorn, Schule",,"53.825431445257","9.776079565997",0,000000099827,
000000998281,"","Lutzhorn, Hinterm Holz",,"53.824907989334","9.766669559980",0,000000099828,
000000998282,"","Lutzhorn, Hinterm Holz",,"53.824879483731","9.766912019744",0,000000099828,
000000998291,"","Lutzhorn, Kuhhagen",,"53.832767372706","9.768438448922",0,000000099829,
000000998292,"","Lutzhorn, Kuhhagen",,"53.832767372706","9.768438448922",0,000000099829,
000000998301,"","Lutzhorn, Überstör",,"53.841212173057","9.774168742182",0,000000099830,
000000998302,"","Lutzhorn, Überstör",,"53.841212565420","9.774107980590",0,000000099830,
000000998311,"","Lutzhorn, Ölfeldstraße",,"53.847459931931","9.770865360040",0,000000099831,
000000998312,"","Lutzhorn, Ölfeldstraße",,"53.847461787582","9.770576699267",0,000000099831,
000000998321,"","Bokel, Neel-Greve-Straße",,"53.859020666597","9.742823743655",0,000000099832,
000000998322,"","Bokel, Neel-Greve-Straße",,"53.858965351475","9.743050742155",0,000000099832,
000000998331,"","Bokel, Denkmal",,"53.863353235760","9.735224461910",0,000000099833,
000000998332,"","Bokel, Denkmal",,"53.863299146628","9.735253913037",0,000000099833,
000000998341,"","Hörnerkirchen, Bahnhofstraße",,"53.854538761669","9.703855224262",0,000000099834,
000000998342,"","Hörnerkirchen, Bahnhofstraße",,"53.854291047534","9.703197598310",0,000000099834,
000000998351,"","Brande, Ölfeldstraße",,"53.839466354034","9.721315495797",0,000000099835,
000000998352,"","Brande, Ölfeldstraße",,"53.839440225004","9.721178322713",0,000000099835,
000000998361,"","Hörnerkirchen, Schule",,"53.849741033453","9.708409200178",0,000000099836,
000000998362,"","Hörnerkirchen, Schule",,"53.849741033453","9.708409200178",0,000000099836,
000000998371,"","Hörnerkirchen, Kirchenstraße",,"53.855826992768","9.704803904727",0,000000099837,
000000998381,"","Osterhorn, Kloster",,"53.864631738031","9.703325563519",0,000000099838,
000000998391,"","Bf. Dauenhof",,"53.852512788783","9.679704803331",0,000000099839,
000000998401,"","Westerhorn, Dorfstraße",,"53.861327914097","9.681094159721",0,000000099840,
000000998411,"","Bullenkuhlen, Schulweg",,"53.768578101346","9.751658975472",0,000000099841,
000000998421,"","Bullenkuhlen, Achterstraße",,"53.766468192617","9.748542723102",0,000000099842,
000000998431,"","Bullenkuhlen, Seether Weg (Mitte)",,"53.761877291445","9.744154560213",0,000000099843,
000000998441,"","Bevern, Steinfurth",,"53.757408344708","9.740360820233",0,000000099844,
000000998451,"","Bevern, Am Karpfenteich",,"53.756185415696","9.753484293836",0,000000099845,
000000998461,"","Bevern, Am Gehölz",,"53.756959068387","9.760442241854",0,000000099846,
000000998471,"","Bevern, Dannesch",,"53.739792907485","9.773832702366",0,000000099847,
000000998491,"","Bevern, Barkhörner Weg",,"53.747794525194","9.785485151318",0,000000099849,
000000998501,"","Bevern, Tannenweg",,"53.761657417486","9.774583734671",0,000000099850,
000000998511,"","Heede, Ziegeleiweg (West)",,"53.770409668380","9.768860332258",0,000000099851,
000000998521,"","Groß Offenseth, Rosenstraße",,"53.802821517666","9.744136268840",0,000000099852,
000000998522,"","Groß Offenseth, Rosenstraße",,"53.802658959813","9.744269992101",0,000000099852,
000000998531,"","Groß Offenseth, Gemeindezentrum",,"53.813077117963","9.734768601675",0,000000099853,
000000998532,"","Groß Offenseth, Gemeindezentrum",,"53.813131300382","9.734724004155",0,000000099853,
000000998541,"","Groß Offenseth, Hütten",,"53.826096087812","9.730364657146",0,000000099854,
000000998542,"","Groß Offenseth, Hütten",,"53.826573342475","9.730190723549",0,000000099854,
000000998571,"","Groß Offenseth, Tannenhof",,"53.817662280685","9.731356641286",0,000000099857,
000000998572,"","Groß Offenseth, Tannenhof",,"53.817685803799","9.730446032117",0,000000099857,
000000998581,"","Groß Offenseth, Dorfstraße (West)",,"53.817379069297","9.718764555031",0,000000099858,
000000998582,"","Groß Offenseth, Dorfstraße (West)",,"53.817379251399","9.718734191092",0,000000099858,
000000998591,"","Hörnerkirchen, Mühlenplatz",,"53.852482241436","9.699079467150",0,000000099859,
000000998592,"","Hörnerkirchen, Mühlenplatz",,"53.852597259445","9.699385310784",0,000000099859,
000000998601,"","Hörnerkirchen, Lohe",,"53.857240749326","9.710359735606",0,000000099860,
000000998602,"","Hörnerkirchen, Lohe",,"53.857213617704","9.710389671542",0,000000099860,
000000998651,"","Hohenfelde(Kreis Steinburg), Siedlung",,"53.842265430719","9.624420384613",0,000000099865,
000000999701,"","Ellerhoop, Schule",,"53.729293101445","9.776048852062",0,000000099970,
780002800301,"","Stade, Soltauer Straße",,"53.570520175061","9.470620140818",0,000000028300,
780002800302,"","Stade, Soltauer Straße",,"53.570969408512","9.470625135556",0,000000028300,
000000028300,"","Stade, Soltauer Straße",,"53.570655004560","9.470606545089",1,,
000000030009,"","Glinde, Am Sportplatz",,"53.543639202054","10.217146568501",1,,
000000840046,"","Schnackenburgallee (Mitte)",,"53.583662931656","9.911010745331",0,000000084049,
000000840047,"","Schnackenburgallee (Mitte)",,"53.583662931656","9.911010745331",0,000000084049,
000000084049,"","Schnackenburgallee (Mitte)",,"53.583778685789","9.911149135323",1,,
000000998191,"","Barmstedt, Galgenberg",,"53.793878707641","9.760336555164",0,000000099819,
000000099819,"","Barmstedt, Galgenberg",,"53.793718346251","9.760121202022",1,,
000000099864,"","Glindesmoor, Ort",,"53.843695179718","9.647899629117",1,,
000000099861,"","Hohenfelde(Kreis Steinburg), Alte Schule",,"53.843855473684","9.626191266393",1,,
000000099863,"","Hohenfelde(Kreis Steinburg), Denkmal",,"53.843600769951","9.621614390880",1,,
000000820501,"","Arenen(Luftbadweg)",,"53.584243542368","9.897206700737",0,000000082050,
000000001101,"","Arenen",,"53.588585278244","9.899352548586",0,000000084008,
000000002100,"","S Stellingen (Bus-Shuttle)",,"53.589929791433","9.915177888355",0,000000021000,
000000002101,"","Arenen",,"53.588585278244","9.899352548586",0,000000084008,
000000001101_G,"","Arenen(Luftbadweg)",,"53.584159967946","9.897567329556",0,000000082050,
000000082050,"","Arenen(Luftbadweg)",,"53.584178502354","9.897492222479",1,,
000000900037,"","Nesselstraße",,"53.618141129442","10.019881405560",0,000000090055,
000000085075,"","Groß Grönau, Tannenredder",,"53.822175922563","10.731039955900",1,,
900000704251,"","Hörnerkirchen, Schule",,"53.849816404308","9.707817859043",0,000000099836,
000000360358,"","U Garstedt",,"53.684725771105","9.985103517418",0,000000036007,1
000000360359,"","U Garstedt",,"53.684467243008","9.984855303655",0,000000036007,1
000008007800,"","Bremervörde",,"53.482943576152","9.140254069963",0,,
000008007808,"","Hesedorf",,"53.472704257488","9.195038146280",0,,
000000900036,"","Maienweg",,"53.620003724878","10.023780139847",0,000000090038,
000000920224,"","Götkensweg",,"53.672215561574","10.027119455705",0,000000092050,
000000092050,"","Götkensweg",,"53.671894626683","10.026824145045",1,,
780003491602,"","Himmelpforten, DRK",,"53.615932043936","9.314199031338",0,000000034916,
780002800401,"","Stade, Lüneburger Straße",,"53.566789908940","9.468707087404",0,000000028400,
780002800402,"","Stade, Lüneburger Straße",,"53.567344410782","9.469362252281",0,000000028400,
780011010303,"","AIRBUS (Werkgelände)",,"53.542492684925","9.833387759315",0,000000051933,
780011015002,"","AIRBUS (Osttor/Einfahrt)",,"53.537592384926","9.846640219893",0,000000010150,
780011016602,"","AIRBUS (Fähranleger/Haus 25)",,"53.543123168824","9.840867388698",0,000000010166,
780051000901,"","AIRBUS",,"53.536640292240","9.847858019108",0,000000051008,
000000028400,"","Stade, Lüneburger Straße",,"53.567040058139","9.469072101196",1,,
000000499506,"","Schlachthofstraße (Nord)",,"53.462432722700","9.995364629420",0,000000049954,
000008000434_G,"","Agathenburg",,"53.564129144243","9.531251110171",0,000008000434,
000008001494,"","Dollern",,"53.545750105309","9.557858626720",0,000008001493_G,
000008003003,"","Horneburg",,"53.508895068039","9.576335706370",0,000008003002_G,1
000008004303,"","Neukloster",,"53.481376148027","9.639318023865",0,000008004302,
000008004249,"","Fischbek",,"53.474742136300","9.819256771076",0,000008002556,1
000000419106,"","Neugraben",,"53.474036765422","9.852000429283",0,000000041951,1
000008004250,"","Neu Wulmstorf",,"53.473032430682","9.788937317397",0,000000051988,1
000000109119,"","Berliner Tor",,"53.553028279195","10.024651326300",0,000000010952,
000000409102,"","Harburg Rathaus",,"53.460715213232","9.980313321851",0,000000040950,1
000008001190_G,"","Brokstedt",,"53.990073012212","9.823796946428",1,,
000008010324_G,"","Schwerin Hbf",,"53.634728987866","11.407446808402",1,,
000008010304_G,"","Rostock Hbf",,"54.078234437674","12.131073054308",1,,
000008004343_G,"","Niebüll",,"54.789592799872","8.834570510822",1,,1
090000709002,"","Barmbek(2)",,"53.587056780416","10.044290951950",0,000009709014,1
090000709016,"","Saarlandstraße",,"53.589075927829","10.032168600872",0,000000070906,
090000709017,"","Saarlandstraße",,"53.589040124229","10.032152625872",0,000000070906,
090000709025,"","Barmbek",,"53.587235921994","10.044355776519",0,000000070950,1
000000900045,"","U Klosterstern",,"53.581151281746","9.988520254482",0,000000090001,1
800000378101,"","Dargow, Heidegrund",,"53.642880282023","10.872960348308",0,000000037810,
800000378102,"","Dargow, Heidegrund",,"53.642880282023","10.872960348308",0,000000037810,
000000037810,"","Dargow, Heidegrund",,"53.643002453907","10.873192607836",1,,
000000080318,"","Westerau, Neue Straße",,"53.775648480142","10.484493774271",1,,
000000610066,"","Berzeliusstraße (Mitte)",,"53.534350157478","10.096249079196",0,000000061004,
780005270603,"","Sieversen, Quellenweg",,"53.406481986174","9.885609925911",0,000000052706,
780005600101,"","Meckelfeld, Am Felde (Bf. Meckelfeld)",,"53.422662563552","10.029274090538",0,000000043040,
090000359011,"","Großhansdorf",,"53.662608373568","10.286640404349",0,000000035904,1
090000369001,"","Norderstedt Mitte",,"53.707927389111","9.992491056853",0,000000036961,1
090000639009,"","Farmsen",,"53.607050924882","10.117667509078",0,000000063900,1
090000639010,"","Farmsen",,"53.607060331559","10.117622432192",0,000000063900,1
000000500005_G,"","Inselpark",,"53.497483976227","10.003027418251",0,000000050017,
000049000001,"","Bf. Harburg",,"53.457048818216","9.990150042283",0,000000049001,
900000806331,"","Trittau, Gadebuscher Straße",,"53.605047488481","10.404016811074",0,000000031005,
900000806336,"","Trittau, Gadebuscher Straße",,"53.604896740862","10.403845618057",0,000000031005,
900000806341,"","Trittau, Am Ridenbusch",,"53.603089384289","10.400884998902",0,000000031006,
900000806346,"","Trittau, Am Ridenbusch",,"53.603466065135","10.401713285915",0,000000031006,
900000806351,"","Trittau, Fehrsweg",,"53.602061845065","10.404219878289",0,000000080635,
900000806356,"","Trittau, Fehrsweg",,"53.602013742016","10.404490210813",0,000000080635,
